Date,Receiveno,Hour,Dept,Category,Sub Category,Type Product,Product Name,Qty,Price,Value
17-Jul-20,JAK0211.58.20200717.0223,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
17-Jul-20,JAK0211.58.20200717.0233,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
17-Jul-20,JAK0211.58.20200717.0248,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
18-Jul-20,JAK0211.58.20200718.0060,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
18-Jul-20,JAK0211.58.20200718.0131,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
18-Jul-20,JAK0211.58.20200718.0156,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
19-Jul-20,JAK0211.58.20200719.0024,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
19-Jul-20,JAK0211.58.20200719.0048,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
19-Jul-20,JAK0211.58.20200719.0051,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
19-Jul-20,JAK0211.58.20200719.0085,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
19-Jul-20,JAK0211.58.20200719.0150,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
20-Jul-20,JAK0211.58.20200720.0081,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
20-Jul-20,JAK0211.58.20200720.0084,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
20-Jul-20,JAK0211.58.20200720.0097,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
20-Jul-20,JAK0211.58.20200720.0167,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
20-Jul-20,JAK0211.58.20200720.0174,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
20-Jul-20,JAK0211.58.20200720.0205,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
20-Jul-20,JAK0211.58.20200720.0214,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
21-Jul-20,JAK0211.58.20200721.0042,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
21-Jul-20,JAK0211.58.20200721.0089,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
21-Jul-20,JAK0211.58.20200721.0094,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
21-Jul-20,JAK0211.58.20200721.0149,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
21-Jul-20,JAK0211.58.20200721.0173,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,2,25000,50000
22-Jul-20,JAK0211.58.20200722.0073,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0075,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0110,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0132,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0133,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0136,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0159,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0173,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0174,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0182,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
22-Jul-20,JAK0211.58.20200722.0218,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0088,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0109,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0136,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0139,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0169,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0184,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0218,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0241,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
23-Jul-20,JAK0211.58.20200723.0248,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0001,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0009,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0047,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0052,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0054,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0094,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,2,25000,50000
24-Jul-20,JAK0211.58.20200724.0120,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0162,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0165,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0178,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0231,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
24-Jul-20,JAK0211.58.20200724.0238,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
25-Jul-20,JAK0211.58.20200725.0037,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
25-Jul-20,JAK0211.58.20200725.0049,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
25-Jul-20,JAK0211.58.20200725.0157,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
25-Jul-20,JAK0211.58.20200725.0184,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
25-Jul-20,JAK0211.58.20200725.0189,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
26-Jul-20,JAK0211.58.20200726.0061,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
26-Jul-20,JAK0211.58.20200726.0115,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0005,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0025,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0048,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0050,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0090,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0155,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0174,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0189,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
27-Jul-20,JAK0211.58.20200727.0201,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0018,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0023,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0056,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,2,25000,50000
28-Jul-20,JAK0211.58.20200728.0095,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0120,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0141,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0145,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0152,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0199,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0220,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0221,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0227,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
28-Jul-20,JAK0211.58.20200728.0263,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0015,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0025,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0029,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0080,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0091,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0097,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0107,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0233,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0257,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
29-Jul-20,JAK0211.58.20200729.0260,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
30-Jul-20,JAK0211.58.20200730.0045,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
30-Jul-20,JAK0211.58.20200730.0049,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
30-Jul-20,JAK0211.58.20200730.0070,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
30-Jul-20,JAK0211.58.20200730.0078,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
30-Jul-20,JAK0211.58.20200730.0142,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
30-Jul-20,JAK0211.58.20200730.0148,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
30-Jul-20,JAK0211.58.20200730.0237,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
31-Jul-20,JAK0211.58.20200731.0023,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
31-Jul-20,JAK0211.58.20200731.0096,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,2,25000,50000
1-Aug-20,JAK0211.58.20200801.0060,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
1-Aug-20,JAK0211.58.20200801.0063,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
1-Aug-20,JAK0211.58.20200801.0089,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
1-Aug-20,JAK0211.58.20200801.0129,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
1-Aug-20,JAK0211.58.20200801.0133,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
1-Aug-20,JAK0211.58.20200801.0142,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
1-Aug-20,JAK0211.58.20200801.0158,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
2-Aug-20,JAK0211.58.20200802.0044,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
2-Aug-20,JAK0211.58.20200802.0058,13,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
2-Aug-20,JAK0211.58.20200802.0086,15,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
2-Aug-20,JAK0211.58.20200802.0132,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
2-Aug-20,JAK0211.58.20200802.0160,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
2-Aug-20,JAK0211.58.20200802.0166,21,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
3-Aug-20,JAK0211.58.20200803.0054,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
3-Aug-20,JAK0211.58.20200803.0056,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
3-Aug-20,JAK0211.58.20200803.0106,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
3-Aug-20,JAK0211.58.20200803.0175,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
3-Aug-20,JAK0211.58.20200803.0186,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
3-Aug-20,JAK0211.58.20200803.0255,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0022,8,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0090,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0094,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0098,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,2,25000,50000
4-Aug-20,JAK0211.58.20200804.0183,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0223,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0228,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0242,20,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
4-Aug-20,JAK0211.58.20200804.0266,22,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,2,25000,50000
5-Aug-20,JAK0211.58.20200805.0003,6,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
5-Aug-20,JAK0211.58.20200805.0005,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
5-Aug-20,JAK0211.58.20200805.0010,7,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
5-Aug-20,JAK0211.58.20200805.0069,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
5-Aug-20,JAK0211.58.20200805.0209,17,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
5-Aug-20,JAK0211.58.20200805.0223,18,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
5-Aug-20,JAK0211.58.20200805.0230,19,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,2,25000,50000
6-Aug-20,JAK0211.58.20200806.0032,9,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
6-Aug-20,JAK0211.58.20200806.0055,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
6-Aug-20,JAK0211.58.20200806.0056,10,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
6-Aug-20,JAK0211.58.20200806.0065,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
6-Aug-20,JAK0211.58.20200806.0070,11,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
6-Aug-20,JAK0211.58.20200806.0086,12,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
6-Aug-20,JAK0211.58.20200806.0131,14,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
6-Aug-20,JAK0211.58.20200806.0151,16,CIGARETTE,CIGARETTE,KRETEK CIGARETTE MACHINE (SKM),CIGARETTE,SAMPOERNA A MILD  16S,1,25000,25000
