Date,Receiveno,Hour,Dept,Category,Sub Category,Type_Product,Product_Name,Qty,Price,Value
29-Aug-20,JAK0211.58.20200829.0114,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
30-Aug-20,JAK0211.58.20200830.0006,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
31-Aug-20,JAK0211.58.20200831.0013,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
31-Aug-20,JAK0211.58.20200831.0172,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
1-Sep-20,JAK0211.58.20200901.0123,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
3-Sep-20,JAK0211.58.20200903.0037,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
6-Sep-20,JAK0211.58.20200906.0054,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
7-Sep-20,JAK0211.58.20200907.0151,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
7-Sep-20,JAK0211.58.20200907.0184,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
9-Sep-20,JAK0211.58.20200909.0187,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
10-Sep-20,JAK0211.58.20200910.0041,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
10-Sep-20,JAK0211.58.20200910.0172,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
10-Sep-20,JAK0211.58.20200910.0180,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,2,5500,11000
12-Sep-20,JAK0211.58.20200912.0125,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
16-Sep-20,JAK0211.58.20200916.0096,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
17-Sep-20,JAK0211.58.20200917.0019,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
18-Sep-20,JAK0211.58.20200918.0042,9,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
30-Sep-20,JAK0211.58.20200930.0029,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,NESCAFE BLACK UHT TPK 200ML,1,5500,5500
1-Jun-20,JAK0211.58.20200601.0007,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
1-Jun-20,JAK0211.58.20200601.0265,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
2-Jun-20,JAK0211.58.20200602.0038,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
2-Jun-20,JAK0211.58.20200602.0247,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
2-Jun-20,JAK0211.58.20200602.0393,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
3-Jun-20,JAK0211.58.20200603.0135,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
3-Jun-20,JAK0211.58.20200603.0366,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
4-Jun-20,JAK0211.58.20200604.0013,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
4-Jun-20,JAK0211.58.20200604.0171,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
5-Jun-20,JAK0211.58.20200605.0084,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jun-20,JAK0211.58.20200606.0001,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jun-20,JAK0211.58.20200606.0124,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jun-20,JAK0211.58.20200606.0168,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jun-20,JAK0211.58.20200606.0179,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
8-Jun-20,JAK0211.58.20200608.0009,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
8-Jun-20,JAK0211.58.20200608.0025,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
8-Jun-20,JAK0211.58.20200608.0076,11,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
11-Jun-20,JAK0211.58.20200611.0263,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
12-Jun-20,JAK0211.58.20200612.0007,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
13-Jun-20,JAK0211.58.20200613.0082,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
13-Jun-20,JAK0211.58.20200613.0121,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
14-Jun-20,JAK0211.58.20200614.0047,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
15-Jun-20,JAK0211.58.20200615.0219,17,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
16-Jun-20,JAK0211.58.20200616.0008,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
16-Jun-20,JAK0211.58.20200616.0024,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
16-Jun-20,JAK0211.58.20200616.0183,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
17-Jun-20,JAK0211.58.20200617.0009,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
17-Jun-20,JAK0211.58.20200617.0053,9,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
17-Jun-20,JAK0211.58.20200617.0221,17,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
18-Jun-20,JAK0211.58.20200618.0181,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
23-Jun-20,JAK0211.58.20200623.0071,10,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
23-Jun-20,JAK0211.58.20200623.0128,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
24-Jun-20,JAK0211.58.20200624.0045,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
24-Jun-20,JAK0211.58.20200624.0105,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
24-Jun-20,JAK0211.58.20200624.0121,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
24-Jun-20,JAK0211.58.20200624.0134,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
25-Jun-20,JAK0211.58.20200625.0274,19,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
26-Jun-20,JAK0211.58.20200626.0121,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
26-Jun-20,JAK0211.58.20200626.0314,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
28-Jun-20,JAK0211.58.20200628.0106,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
29-Jun-20,JAK0211.58.20200629.0057,9,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
29-Jun-20,JAK0211.58.20200629.0195,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
1-Jul-20,JAK0211.58.20200701.0132,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
1-Jul-20,JAK0211.58.20200701.0172,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
2-Jul-20,JAK0211.58.20200702.0132,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
3-Jul-20,JAK0211.58.20200703.0194,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
3-Jul-20,JAK0211.58.20200703.0224,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
3-Jul-20,JAK0211.58.20200703.0225,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jul-20,JAK0211.58.20200706.0017,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jul-20,JAK0211.58.20200706.0123,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jul-20,JAK0211.58.20200706.0135,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
6-Jul-20,JAK0211.58.20200706.0162,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
7-Jul-20,JAK0211.58.20200707.0096,11,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
7-Jul-20,JAK0211.58.20200707.0103,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
7-Jul-20,JAK0211.58.20200707.0259,22,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
8-Jul-20,JAK0211.58.20200708.0071,11,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
9-Jul-20,JAK0211.58.20200709.0028,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
9-Jul-20,JAK0211.58.20200709.0125,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
9-Jul-20,JAK0211.58.20200709.0157,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
10-Jul-20,JAK0211.58.20200710.0027,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
10-Jul-20,JAK0211.58.20200710.0028,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
10-Jul-20,JAK0211.58.20200710.0100,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
10-Jul-20,JAK0211.58.20200710.0138,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
10-Jul-20,JAK0211.58.20200710.0201,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
10-Jul-20,JAK0211.58.20200710.0203,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
10-Jul-20,JAK0211.58.20200710.0251,22,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
14-Jul-20,JAK0211.58.20200714.0160,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
14-Jul-20,JAK0211.58.20200714.0197,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
14-Jul-20,JAK0211.58.20200714.0221,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
16-Jul-20,JAK0211.58.20200716.0262,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
17-Jul-20,JAK0211.58.20200717.0119,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
18-Jul-20,JAK0211.58.20200718.0114,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
18-Jul-20,JAK0211.58.20200718.0172,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
18-Jul-20,JAK0211.58.20200718.0175,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
19-Jul-20,JAK0211.58.20200719.0139,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
20-Jul-20,JAK0211.58.20200720.0002,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
20-Jul-20,JAK0211.58.20200720.0188,19,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
21-Jul-20,JAK0211.58.20200721.0125,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
21-Jul-20,JAK0211.58.20200721.0185,19,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
22-Jul-20,JAK0211.58.20200722.0003,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
22-Jul-20,JAK0211.58.20200722.0212,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
22-Jul-20,JAK0211.58.20200722.0227,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
23-Jul-20,JAK0211.58.20200723.0107,12,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
23-Jul-20,JAK0211.58.20200723.0126,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
23-Jul-20,JAK0211.58.20200723.0245,22,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
24-Jul-20,JAK0211.58.20200724.0034,9,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
24-Jul-20,JAK0211.58.20200724.0180,17,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
25-Jul-20,JAK0211.58.20200725.0078,13,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
25-Jul-20,JAK0211.58.20200725.0145,17,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
25-Jul-20,JAK0211.58.20200725.0193,21,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
26-Jul-20,JAK0211.58.20200726.0077,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
26-Jul-20,JAK0211.58.20200726.0130,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
27-Jul-20,JAK0211.58.20200727.0005,7,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
28-Jul-20,JAK0211.58.20200728.0223,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
28-Jul-20,JAK0211.58.20200728.0254,22,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
29-Jul-20,JAK0211.58.20200729.0071,10,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
29-Jul-20,JAK0211.58.20200729.0226,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
30-Jul-20,JAK0211.58.20200730.0144,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
30-Jul-20,JAK0211.58.20200730.0148,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
30-Jul-20,JAK0211.58.20200730.0253,22,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
31-Jul-20,JAK0211.58.20200731.0126,16,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
1-Aug-20,JAK0211.58.20200801.0112,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
2-Aug-20,JAK0211.58.20200802.0039,11,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
2-Aug-20,JAK0211.58.20200802.0079,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
2-Aug-20,JAK0211.58.20200802.0133,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
3-Aug-20,JAK0211.58.20200803.0223,19,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
4-Aug-20,JAK0211.58.20200804.0055,10,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
4-Aug-20,JAK0211.58.20200804.0235,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
5-Aug-20,JAK0211.58.20200805.0165,14,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,2,7500,15000
6-Aug-20,JAK0211.58.20200806.0057,10,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
7-Aug-20,JAK0211.58.20200807.0186,15,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
7-Aug-20,JAK0211.58.20200807.0222,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
8-Aug-20,JAK0211.58.20200808.0160,18,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
8-Aug-20,JAK0211.58.20200808.0208,20,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
9-Aug-20,JAK0211.58.20200809.0011,8,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
9-Aug-20,JAK0211.58.20200809.0134,19,PACKAGED BEVERAGE,PACKAGED BEVERAGE,COFFEE RTD,COFFEE RTD,GOOD DAY ORIG CAPPUCCINO 250ML,1,7500,7500
